sentence_id,word_index,word,tag
72,12,ఒకటైన,B-CARDINAL
72,13,హెచ్‌సీవోవీ-229ఈ,B-DIS
72,14,వైరస్,I-DIS
72,15,మూలాలను,O
72,16,కనుగొన్నారు,O
72,17,.,O
73,1,దగ్గు,B-DIS
73,2,ఎక్కువగా,O
73,3,ఉన్నపుడు,O
73,4,",",O
73,5,టీలో,O
73,6,శొంఠికి,O
73,7,బదులు,O
73,8,లవంగాలు,O
73,9,వేసి,O
73,10,తాగిన,O
73,11,ఉపశమనం,B-MED
73,12,కలుగుతుంది,O
73,13,.,O
74,1,జీర్ణ,B-DIS
74,2,సమస్యలతో,O
74,3,బాధపడేవారు,O
74,4,వీటిని,O
74,5,వేయించి,O
74,6,పొడిచేసి,O
74,7,తేనెలో,O
74,8,కలిపి,O
74,9,తీసుకుంటే,O
74,10,జీర్ణము,B-DIS
74,11,అవుతుంది,O
74,12,.,O
75,1,ఇండొనేషియాలోని,B-LOC
75,2,స్పైస్‌,B-LOC
75,3,ఐల్యాండ్స్‌గా,B-LOC
75,4,పిలిచే,O
75,5,మొలక్కస్‌,B-LOC
75,6,దీవులే,I-LOC
75,7,వీటి,O
75,8,స్వస్థలం,O
75,9,.,O
76,1,ప్రస్తుతం,O
76,2,వీటిని,O
76,3,బ్రెజిల్‌,B-LOC
76,4,",",O
76,5,ఇండియా,B-LOC
76,6,",",O
76,7,వెస్టిండీస్‌,B-LOC
76,8,",",O
76,9,మారిషస్‌,B-LOC
76,10,",",O
76,11,జాంజిబార్‌,B-LOC
76,12,",",O
76,13,శ్రీలంక,B-LOC
76,14,",",O
76,15,పెంబా,B-LOC
76,16,దేశాల్లోనూ,I-LOC
76,17,పండిస్తున్నారు,O
76,18,.,O
77,1,భారత్‌,B-LOC
77,2,",",O
77,3,చైనాల్లో,B-LOC
77,4,రెండు,B-CARDINAL
77,5,వేల,I-CARDINAL
77,6,సంవత్సరాలనుంచీ,B-TIME
77,7,దీన్ని,O
77,8,వంటల్లో,O
77,9,వాడుతున్నారు,O
77,10,.,O
78,1,కొన్ని,O
78,2,వ్యాధికారక,B-DIS
78,3,శిలీంధ్రాలు,O
78,4,తామర,B-DIS
78,5,వంటి,O
78,6,చర్మ,B-DIS
78,7,వ్యాధుల్ని,I-DIS
78,8,కలుగజేస్తాయి,O
78,9,.,O
79,1,అంతర్జాతీయ,B-LOC
79,2,సమన్వయంతో,O
79,3,పాటు,O
79,4,ఈ,O
79,5,ఆరోగ్య,O
79,6,సంస్థ,B-ORG
79,7,",",O
79,8,సార్స్,B-DIS
79,9,",",O
79,10,మలేరియా,B-DIS
79,11,",",O
79,12,ఎయిడ్స్,B-DIS
79,13,వంటి,O
79,14,ప్రాణాంతకమయిన,O
79,15,అంటువ్యాధులను,B-DIS
79,16,అరికట్టడానికి,O
79,17,నిరంతరం,O
79,18,కృషి,O
79,19,చేస్తున్నది,O
79,20,.,O
80,1,మలేరియా,B-DIS
80,2,",",O
80,3,సిస్టోసోమియాసిస్కు,B-DIS
80,4,టీకా,B-MED
80,5,మందులు,I-MED
80,6,కనిపెట్టే,O
80,7,దిశలో,O
80,8,సంస్థ,B-ORG
80,9,నిరంతర,O
80,10,శ్రమ,O
80,11,కొనసాగుతున్నది,O
80,12,.,O
81,1,పోలియోను,B-DIS
81,2,సమూలంగా,O
81,3,నిర్మూలంచే,O
81,4,దిశలో,O
81,5,కూడా,O
81,6,ఈ,O
81,7,సంస్థ,B-ORG
81,8,కృషి,O
81,9,చేస్తున్నది,O
81,10,.,O
82,1,మలేరియా,B-DIS
82,2,",",O
82,3,దోమల,B-ORGANISM
82,4,ద్వారా,O
82,5,వ్యాపించే,O
82,6,ఒక,O
82,7,రోగం,B-DIS
82,8,.,O
83,1,మనిషి,B-ORGANISM
83,2,రక్తంలో,O
83,3,పరాన్నజీవులు,B-DIS
83,4,చేరినప్పుడు,O
83,5,మలేరియా,B-DIS
83,6,సోకుతుంది,O
83,7,.,O
84,1,సర్,B-PER
84,2,రోనాల్డ్,I-PER
84,3,రాస్,I-PER
84,4,మలేరియా,B-DIS
84,5,పరాన్న,I-DIS
84,6,జీవి,B-ORGANISM
84,7,జీవిత,O
84,8,చక్రాన్ని,O
84,9,సికింద్రాబాదు,B-LOC
84,10,నగరంలో,I-LOC
84,11,పరిశోధన,O
84,12,చేస్తున్నప్పుడు,O
84,13,కనుగొన్నాడు,O
84,14,.,O
85,1,"""",O
85,2,ప్లాస్మోడియం,B-DIS
85,3,"""",O
85,4,అనే,O
85,5,ప్రొటోజోవా,B-DIS
85,6,పరాన్నజీవి,B-ORGANISM
85,7,మలేరియా,B-DIS
85,8,వ్యాధి,I-DIS
85,9,కారకము,O
85,10,.,O
86,1,మలేరియా,B-DIS
86,2,వ్యాప్తి,O
86,3,సాధారణంగా,O
86,4,దోమకాటు,B-DIS
86,5,వలన,O
86,6,జరుగుతుంది,O
86,7,.,O
87,1,మలేరియా,B-DIS
87,2,అనే,O
87,3,పేరు,O
87,4,"""",O
87,5,మల,B-ORGANISM
87,6,అరియ,I-ORGANISM
87,7,"""",O
87,8,అనే,O
87,9,ఇటాలియను,B-LOC
87,10,పదాల,O
87,11,నుండి,O
87,12,పుట్టింది,O
87,13,.,O
88,1,ఫల్సిపరుం,B-DIS
88,2,అన్నింటి,O
88,3,కన్నా,O
88,4,భయంకరమయిన,O
88,5,మలేరియా,B-DIS
88,6,.,O
89,1,భారతదేశంలో,B-LOC
89,2,ఏటా,B-CARDINAL
89,3,మలేరియాతో,B-DIS
89,4,లక్ష,B-CARDINAL
89,5,మంది,O
89,6,మరణిస్తున్నారు,O
89,7,.,O
90,1,జాతీయ,B-ORG
90,2,మలేరియా,I-ORG
90,3,పరిశోధనా,I-ORG
90,4,సంస్థ,I-ORG
90,5,ఈ,O
90,6,ప్రయత్నంలో,O
90,7,ప్రధానపాత్ర,O
90,8,నిర్వహిస్తున్నాయి,O
90,9,.,O
91,1,మలేరియా,B-DIS
91,2,సోకిన,O
91,3,10,B-CARDINAL
91,4,నుండి,O
91,5,30,B-CARDINAL
91,6,రోజులలో,B-TIME
91,7,జ్వరం,B-DIS
91,8,రావచ్చు,O
91,9,.,O
92,1,1953లో,B-TIME
92,2,7,B-CARDINAL
92,3,కోట్ల,I-CARDINAL
92,4,పైగా,O
92,5,ప్రజలు,B-ORGANISM
92,6,మలేరియా,B-DIS
92,7,బారిన,O
92,8,పడ్డారు,O
92,9,.,O
93,1,1997,B-TIME
93,2,ఇది,O
93,3,మరింతగా,O
93,4,పెంచారు,O
93,5,.,O
94,1,సంవత్సరానికి,B-TIME
94,2,60,B-CARDINAL
94,3,మిలియన్,I-CARDINAL
94,4,డాలర్ల,B-OTH
94,5,వరకు,O
94,6,మలేరియా,B-DIS
94,7,నివారణ,O
94,8,నిమిత్తం,O
94,9,ఖర్చు,O
94,10,చేయసాగారు,O
94,11,.,O
95,1,ఈ,O
95,2,మూడు,B-CARDINAL
95,3,దశలు,O
95,4,మలేరియా,B-DIS
95,5,యొక్క,O
95,6,రకాన్ని,O
95,7,బట్టి,O
95,8,",",O
95,9,24,B-CARDINAL
95,10,",",O
95,11,48,B-CARDINAL
95,12,లేదా,O
95,13,72,B-CARDINAL
95,14,గంటల,B-TIME
95,15,వ్యవధిలో,O
95,16,పునరావృతం,O
95,17,అవుతాయి,O
95,18,.,O
96,1,మలేరియా,B-DIS
96,2,పీఅనేది,O
96,3,HIV-1,B-DIS
96,4,చికిత్సలో,B-MED
96,5,ఉపయోగించే,O
96,6,అనే,O
96,7,తరగతికి,O
96,8,చెందిన,O
96,9,ఒకానొక,O
96,10,ఔషదము,B-MED
96,11,.,O
97,1,అబాకవిర్,B-DIS
97,2,అనేది,O
97,3,HIV-1,B-DIS
97,4,చికిత్సలో,B-MED
97,5,ఉపయోగించే,O
97,6,ఒకానొక,O
97,7,ఔషధము,B-MED
97,8,.,O
98,1,ఇండినవిర్,B-MED
98,2,అనేది,O
98,3,HIV-1,B-DIS
98,4,చికిత్సలో,B-MED
98,5,ఉపయోగించే,O
98,6,ఒకానొక,O
98,7,ఔషదము,B-MED
98,8,.,O
99,1,ఇండినవిర్,B-MED
99,2,టాబ్లెట్లను,I-MED
99,3,రోజుకు,B-TIME
99,4,రెండు,B-CARDINAL
99,5,సార్లు,O
99,6,లేదా,O
99,7,మూడు,B-CARDINAL
99,8,సార్లు,O
99,9,వేసుకొవాలి,O
99,10,.,O
100,1,ఇండినవిర్,B-MED
100,2,చాలా,O
100,3,త్వరగా,O
100,4,తన,O
100,5,ప్రభావాన్ని,O
100,6,కొల్పొతుంది,O
100,7,కాబట్టి,O
100,8,డొసెజ్,B-MED
100,9,మరచి,O
100,10,పోకుండ,O
100,11,వేసుకొవాలి,O
100,12,.,O
101,1,ఎంట్రిసిటబిన్,B-MED
101,2,చికిత్సలో,I-MED
101,3,ఉపయోగించే,O
101,4,ఒకానొక,O
101,5,ఔషదము,B-MED
101,6,.,O
102,1,ఎఫావిరెంజ్,B-MED
102,2,అనేది,O
102,3,HIV-1,B-DIS
102,4,చికిత్సలో,B-MED
102,5,ఉపయోగించే,O
102,6,ఒకానొక,O
102,7,ఔషదము,B-MED
102,8,.,O
103,1,ఎఫావిరెంజ్,B-MED
103,2,టాబ్లెట్లను,I-MED
103,3,తినకముందు,O
103,4,రాత్రి,B-TIME
103,5,సమయంలో,O
103,6,వేసుకొవాలి,O
103,7,ఈ,O
103,8,మందును,B-MED
103,9,పిల్లలు,B-ORGANISM
103,10,కూడా,O
103,11,వారి,O
103,12,బరువును,O
103,13,బట్టి,O
103,14,తీసుకొనవచ్చును,O
103,15,.,O
104,1,ఎయిడ్స్,B-DIS
104,2,బాధితులలో,O
104,3,అత్యధికులు,O
104,4,ఆఫ్రికా,B-LOC
104,5,ఖండంవారే,I-LOC
104,6,.,O
104,7,వారి,O
104,8,తరువాత,O
104,9,స్థానంలో,O
104,10,భారతదేశం,B-LOC
104,11,ఉంది,O
104,12,.,O
105,1,కానీ,O
105,2,అధికారిక,O
105,3,లెక్కల,O
105,4,ప్రకారం,O
105,5,జూన్,B-TIME
105,6,18,B-CARDINAL
105,7,",",O
105,8,1981న,B-TIME
105,9,అమెరికాలో,B-LOC
105,10,మొదటి,O
105,11,ఎయిడ్స్,B-DIS
105,12,కేసు,O
105,13,నమోదయింది,O
105,14,.,O
106,1,అంతేకాక,O
106,2,వ్యాధి,B-DIS
106,3,నిరొదకత,O
106,4,తగ్గినకొద్ది,O
106,5,ఎయిడ్స్,B-DIS
106,6,అహ్వానిత,O
106,7,వ్యాధులు,B-DIS
106,8,రావటం,O
106,9,మొదలు,O
106,10,పెడతాయి,O
106,11,.,O
107,1,హెచ్ఐవి,B-DIS
107,2,వైరసు,I-DIS
107,3,ఉన్న,O
107,4,అందరికీ,O
107,5,ఎయిడ్స్,B-DIS
107,6,ఉన్నట్లు,O
107,7,కాదు,O
107,8,.,O
108,1,ఈ,O
108,2,పరీక్ష,O
108,3,ద్వారా,O
108,4,ఎయిడ్స్‌ను,B-DIS
108,5,గుర్తించవచ్చు,O
108,6,.,O
109,1,ప్రతి,O
109,2,సంవత్సరం,B-TIME
109,3,కొత్త,O
109,4,కొత్త,O
109,5,మందులు,B-MED
109,6,అందుబాటులొకి,O
109,7,రావటం,O
109,8,ద్వారా,O
109,9,ఎయిడ్స్,B-DIS
109,10,రొగుల,O
109,11,జీవితకాలం,O
109,12,పెరుగుతు,O
109,13,ఉంటుంది,O
109,14,.,O
110,1,జిడోవుడిన్,B-MED
110,2,చికిత్సలో,I-MED
110,3,ఉపయోగించె,O
110,4,అనె,O
110,5,తరగతికి,O
110,6,చెందిన,O
110,7,ఒకానొక,O
110,8,ఔషదము,B-MED
110,9,.,O
111,1,జిడోవుడిన్,B-MED
111,2,అనేది,O
111,3,ఎయిడ్స్‌,B-MED
111,4,చికిత్సలో,I-MED
111,5,ఉపయోగించే,O
111,6,అనే,O
111,7,తరగతికి,O
111,8,చెందిన,O
111,9,ఒకానొక,O
111,10,ఔషదము,B-MED
111,11,.,O
112,1,సర్పి,B-DIS
112,2,అనేది,O
112,3,హెర్పెస్,B-ORGANISM
112,4,సింప్లెక్స్,I-ORGANISM
112,5,అనే,O
112,6,సూక్ష్మజీవుల,B-ORGANISM
112,7,వల్ల,O
112,8,వ్యాపిస్తుంది,O
112,9,.,O
113,1,సర్పికి,B-DIS
113,2,చాలా,O
113,3,రకాల,O
113,4,చికిత్సలున్నాయి,O
113,5,.,O
114,1,ఆయుర్వేదంలో,B-MED
114,2,వేప,B-ORGANISM
114,3,ఆకులతో,I-ORGANISM
114,4,చేసిన,O
114,5,మాత్రలు,B-MED
114,6,వేసుకోవడం,O
114,7,",",O
114,8,వేపగింజల,B-MED
114,9,నూనె,O
114,10,సర్పిపైన,B-DIS
114,11,పూయడం,O
114,12,వంటివి,O
114,13,చేస్తుంటే,O
114,14,సర్పి,B-DIS
114,15,నయమవుతుంది,O
114,16,.,O
115,1,అతిసార,B-DIS
115,2,వ్యాధిని,I-DIS
115,3,అంగ్ల,O
115,4,భాషలో,O
115,5,డయేరియా,B-DIS
115,6,అంటారు,O
115,7,.,O
116,1,అతిసార,B-DIS
116,2,వ్యాధి,I-DIS
116,3,మామూలుగా,O
116,4,వైరస్,B-ORGANISM
116,5,వల్ల,O
116,6,వస్తుంది,O
116,7,.,O
117,1,ఇదే,O
117,2,అతిసార,B-DIS
117,3,వ్యాధితో,I-DIS
117,4,పాటు,O
117,5,నెత్తురు,O
117,6,పడితే,O
117,7,',O
117,8,డీసెంట్రీ,B-DIS
117,9,',O
117,10,అంటారు,O
117,11,.,O
118,1,కలరా,B-DIS
118,2,కూడా,O
118,3,ఒక,O
118,4,రకమైన,O
118,5,అతిసార,B-DIS
118,6,వ్యాధి,I-DIS
118,7,.,O
119,1,ఐదు,B-CARDINAL
119,2,సంవత్సరాల,B-TIME
119,3,లోపు,O
119,4,పిల్లలలో,B-ORGANISM
119,5,మరణానికి,B-DIS
119,6,అతిసార,B-DIS
119,7,వ్యాధి,I-DIS
119,8,రెండవ,B-CARDINAL
119,9,ప్రధాన,O
119,10,కారణం,O
119,11,.,O
120,1,ప్రతి,O
120,2,సంవత్సరం,B-TIME
120,3,అతిసారం,B-DIS
120,4,వలం,O
120,5,760000,B-CARDINAL
120,6,ఐదు,B-CARDINAL
120,7,సంవత్సరాల,B-TIME
120,8,లోపు,O
120,9,శిశువులు,B-ORGANISM
120,10,మరణిస్తున్నారు,B-DIS
120,11,.,O
121,1,డయేరియా,B-DIS
121,2,ఐదేళ్ల,B-CARDINAL
121,3,లోపు,O
121,4,పిల్లల్లో,B-ORGANISM
121,5,పోషకాహార,O
121,6,లోపానికి,O
121,7,అతిసారం,B-DIS
121,8,ప్రధాన,O
121,9,కారణం,O
121,10,అవుతున్నది,O
121,11,.,O
122,1,రోటా,B-DIS
122,2,వైరస్,I-DIS
122,3,",",O
122,4,అస్ట్రో,B-DIS
122,5,వైరస్,I-DIS
122,6,",",O
122,7,నార్,B-DIS
122,8,వ్యాక్,I-DIS
122,9,వైరస్,I-DIS
122,10,",",O
122,11,పికోర్నా,B-DIS
122,12,వైరస్,I-DIS
122,13,మాములుగా,O
122,14,కల్గిస్తాయి,O
122,15,.,O
123,1,ఆటలమ్మ,B-DIS
123,2,లేదా,O
123,3,అమ్మవారు,B-DIS
123,4,అని,O
123,5,సాధారణంగా,O
123,6,పిలవబడే,O
123,7,ఈ,O
123,8,వైరల్,B-DIS
123,9,వ్యాధిని,O
123,10,వైద్య,O
123,11,పరిభాషలో,O
123,12,వారిసెల్లా,B-DIS
123,13,జోస్టర్,I-DIS
123,14,అని,O
123,15,వ్యవహరిస్తారు,O
123,16,.,O
124,1,ఆటలమ్మ,B-DIS
124,2,వారిసెల్లా,B-DIS
124,3,జోస్టర్,B-DIS
124,4,వైరస్,I-DIS
124,5,ద్వారా,O
124,6,సంక్రమిస్తుంది,O
124,7,",",O
124,8,ఈ,O
124,9,వైరస్‌ను,B-DIS
124,10,హ్యూమన్,B-DIS
124,11,హెర్పిస్,B-DIS
124,12,వైరస్,I-DIS
124,13,3,B-CARDINAL
124,14,అని,O
124,15,కూడా,O
124,16,వ్యవహరిస్తారు,O
124,17,.,O
125,1,ఆటలమ్మలో,O
125,2,రెండు,B-CARDINAL
125,3,రకాలున్నాయి,O
125,4,.,O
126,1,ఆటలమ్మ,B-DIS
126,2,మశూచికం,I-DIS
126,3,వ్యాధిలా,I-DIS
126,4,తీవ్రమైన,O
126,5,జబ్బుకాదు,O
126,6,.,O
127,1,ఆటలమ్మ,B-DIS
127,2,ప్రపంచంలో,B-LOC
127,3,ఇంకా,O
127,4,పూర్తిగా,O
127,5,నిర్మూలించబడలేదు,O
127,6,.,O
128,1,నిజానికి,O
128,2,యిది,O
128,3,ఒక,O
128,4,వైరస్,B-DIS
128,5,",",O
128,6,మన,O
128,7,పూర్వికులు,O
128,8,దైవంగా,O
128,9,బావించే,O
128,10,ఈ,O
128,11,వ్యాధి,B-DIS
128,12,',O
128,13,ఆటలమ్మ,B-DIS
128,14,',O
128,15,క్రిములు,B-DIS
128,16,శరీరంలో,O
128,17,ప్రవేశించిన,O
128,18,4,B-CARDINAL
128,19,",",O
128,20,5,B-CARDINAL
128,21,",",O
128,22,రోజుల,B-TIME
128,23,తర్వాత,O
128,24,వ్యాధి,B-DIS
128,25,లక్షణాలు,O
128,26,పైకి,O
128,27,కనబడతాయి,O
128,28,.,O
129,1,ఆటలమ్మ,B-DIS
129,2,సోకిన,O
129,3,బిడ్డను,B-ORGANISM
129,4,",",O
129,5,తక్కిన,O
129,6,పిల్లలతో,B-ORGANISM
129,7,కలసి,O
129,8,ఆడుకోనివ్వరాదు,O
129,9,.,O
130,1,ఇదికూడా,O
130,2,ఆటలమ్మ,B-DIS
130,3,రోగ,I-DIS
130,4,క్రిమివల్ల,I-DIS
130,5,సంక్రమించే,O
130,6,వ్యాధే,B-DIS
130,7,అని,O
130,8,చెప్పలి,O
130,9,.,O
131,1,ఉలిపిరి,B-DIS
131,2,కాయలు,I-DIS
131,3,ఒక,O
131,4,విధమైన,O
131,5,వైరస్,B-DIS
131,6,వలన,O
131,7,కలిగే,O
131,8,అంటు,B-DIS
131,9,వ్యాధి,I-DIS
131,10,.,O
132,1,చికెన్గున్యా,B-DIS
132,2,టోగావిరిడే,I-DIS
132,3,కుటుంబానికి,O
132,4,చెందిన,O
132,5,ఆల్ఫా,B-DIS
132,6,వైరస్,I-DIS
132,7,వల్ల,O
132,8,కలిగే,O
132,9,అరుదైన,O
132,10,విష,B-DIS
132,11,జ్వరము,I-DIS
132,12,.,O
133,1,చికెన్గున్యా,B-DIS
133,2,అన్న,O
133,3,పేరు,O
133,4,స్వహీలీ,O
133,5,భాషలో,O
133,6,నుండి,O
133,7,వచ్చింది,O
133,8,.,O
134,1,జలుబు,B-DIS
134,2,లేదా,O
134,3,పడిసం,B-DIS
134,4,లేదా,O
134,5,రొంప,B-DIS
134,6,శ్వాసనాళం,O
134,7,యొక్క,O
134,8,పైభాగంలో,O
134,9,వైరస్,B-DIS
134,10,దాడి,O
134,11,చేయడం,O
134,12,వల్ల,O
